"","x1","text","time","name","party","for_blm","against_blm"
"684",60917,"COVID-19 is still very present and spreading in our communities. So, folks, don’t risk it. Please continue to follow best practices to keep yourself and your neighbors healthy and safe.",2020-06-26 23:10:00,"Tony Evers","Democratic",NA,NA
"685",27886,"Gov. Andy Beshear and the Justice and Public Safety Cabinet today announced plans for the Department of Corrections to open and operate Southeast State Correctional Complex https://go.usa.gov/xwg5w",2020-05-28 20:38:11,"Andy Beshear","Democratic",NA,NA
"686",128799,"Join me at 11:00am on http://thefloridachannel.org for an evidence-based discussion of COVID-19 with:

Dr. Jayanta Bhattacharya, M.D./Ph.D., Stanford Medical School

Dr. Martin Kulldorff, Ph.D., Harvard Medical School

Dr. Michael Levitt, Ph.D., Nobel Laureate, Stanford Medical School",2020-09-24 13:44:51,"Ron DeSantis","Republican",NA,NA
"687",115185,"Approximately 7,250 employees work at 
@Ford
’s Kansas City assembly plant where they currently produce the Ford Transit, F-150.",2020-05-15 17:47:06,"Mike Parson","Republican",NA,NA
"688",108859,"We're continuing to monitor the potential impact of Tropical Storm #Fay on CT.

Right now, it appears the heaviest rain will be in western CT, which could see about 2-4"". Eastern CT can expect about 1-2”.

Flood watches are in effect for the entire state. Stay safe!",2020-07-10 16:20:03,"Ned Lamont","Democratic",NA,NA
"689",13295,"We’ll continue to monitor this situation closely and make all support available. 3/3",2020-07-29 17:00:41,"Doug Ducey","Republican",NA,NA
"690",30384,"The law enforcement reforms I moved forward with yesterday represent the most transformative changes New Hampshire has ever made to our law enforcement system. Read about my Executive Order here:",2020-10-08 14:04:40,"Chris Sununu","Republican",NA,NA
"691",133570,"Child care is a priority for all our states and a crisis that needs attention for us to respond to COVID and our economy to recover. We need the federal government join us in our efforts and provide relief.",2020-08-20 18:02:20,"Tim Walz","Democratic",NA,NA
"692",23838,"“This is the time for us to finally make a difference.” - 
@KingJames
#VOTE",2020-06-11 00:02:02,"Gavin Newsom","Democratic",NA,NA
"693",153819,"Those investments are also an important investment in people, with Hood Container now reaching the highest employment at the plant since it was closed more than a decade ago. This represents another important win for our economy in rural Louisiana. #lagov #lalege",2020-07-09 15:59:51,"John Bel Edwards","Democratic",NA,NA
"694",121286,"Starting Sunday, October 25, northwestern Illinois will face additional mitigations, such as a tighter gathering cap of 10 individuals instead of 25, and new table caps of 6 instead of 10 when eating out. You can read the new Tier 2 rules here: https://www2.illinois.gov/IISNews/22253-Tier_2_COVID-19_Resurgence_Migitations.pdf…",2020-10-22 20:45:25,"J. B. Pritzker","Democratic",NA,NA
"695",108973,"Connecticut is one of only a handful of states to receive a ""green"" rating because of our efforts to make progress beating back COVID-19.

The people of our state are having an impact.

It's up to each of us to continue doing our part to prevent a renewed spread of this virus.",2020-06-17 19:15:31,"Ned Lamont","Democratic",NA,NA
"696",119115,"Now as district plans roll in, we’re seeing many, but not all, starting with the hybrid model with kids being in-person only a few days a week. But there are others offering full in-person instruction. 10/",2020-07-28 15:32:12,"Phil Scott","Republican",NA,NA
"697",166759,"It’s time.

Tune in: https://c-span.org/video/?473242-1/house-session&live…

#DCStatehood",2020-06-26 18:15:53,"Muriel Bowser","Democratic",NA,NA
"698",34473,"Tonight at 5:30, join 
@Alaska_DHSS
 Comm. Crum, Dr. Zink & public health experts to discuss the science & data of #COVID19

Watch the event live on my Facebook page. For more info, or to submit a question, go here: https://gov.alaska.gov/townhall/

#ReopenAlaskaResponsibly #akgov",2020-05-26 18:45:12,"Mike Dunleavy","Republican",NA,NA
"699",129188,"Thanks to the collaborative efforts of local officials, law enforcement, 
@FLGuard
, and Florida Highway Patrol 
@FLHSMV
, over the past 24 hours 
@fdlepio
 reports no significant civilian or law enforcement injuries and no widespread property damage. My full statement",2020-06-02 18:55:59,"Ron DeSantis","Republican",NA,NA
"700",109135,"Army Staff Sgt. Ronald Spino of #Waterbury died in Afghanistan in 2009. He was killed by insurgent fire while he and several soldiers were unloading medical supplies.

#CTWallofHonor → https://portal.ct.gov/WallofHonor

#MemorialDay #HonorTheFallen",2020-05-25 18:15:00,"Ned Lamont","Democratic",NA,NA
"701",101645,"Today we also remember the heroes who shed their blood and gave their lives – like John Lewis – to secure our most basic American right. May we honor their sacrifices by continuing to empower New Jerseyans to make their voices heard and by always exercising our right to vote.",2020-08-06 21:13:00,"Phil Murphy","Democratic",NA,NA
"702",45377,"None",2020-10-22 19:24:00,"Tom Wolf","Democratic",NA,NA
"703",60828,"Whether #OpeningDay is in March, April, or July, it’s always a great day to be a 
@Brewers
 fan. #ThisIsMyCrew",2020-07-24 23:14:23,"Tony Evers","Democratic",NA,NA
"704",30488,"I’m holding a press conference today at 3 PM to provide a #COVID19 update. Click below to watch live.",2020-09-01 16:57:53,"Chris Sununu","Republican",NA,NA
"705",30403,"In spite of cases - which we knew we would have - the combination of mitigation strategies, guidance, and response plans have allowed us to maintain continuity of instruction with minimal disruptions. (/2)",2020-10-01 19:26:45,"Chris Sununu","Republican",NA,NA
"706",30661,"Thanks to 
@wmarshcc8
 for his work in always pushing in support of telemedicine.",2020-07-21 19:35:53,"Chris Sununu","Republican",NA,NA
"707",176973,"El viernes, el 8 de mayo a la 5 de la tarde, Carolina del Norte entrará en Fase Uno. La siguiente grafica muestra lo que significa Fase Uno para nuestro estado:",2020-05-07 23:22:47,"Roy Cooper","Democratic",NA,NA
"708",97851,"- To find information about assistance with housing issues, food security, medical issues and more, go to http://newmexico.gov and click ""I Need Assistance"" at the top

- To apply for and learn more about food, medical, cash and energy assistance, go to http://yes.state.nm.us",2020-08-01 16:52:16,"Michelle Lujan Grisham","Democratic",NA,NA
"709",129058,"Today I am holding a #COVID19 roundtable with Miami-Dade County Mayors at 1PM. Tune in to the 
@floridachannel
 or http://facebook.com/GovRonDeSantis.",2020-07-14 16:35:49,"Ron DeSantis","Republican",NA,NA
"710",176111,"Gov. Cooper and members of the Coronavirus Task Force will share updates on COVID-19 at 2 PM. Watch live here:",2020-10-21 17:55:32,"Roy Cooper","Democratic",NA,NA
"711",115128,"As of 4 p.m. today, 158,296 Missourians have been tested for COVID-19 since March 7. 

Approximately 90% of these tests have been negative. Of Missouri’s 11,080 positive COVID-19 patients, the vast majority have not been hospitalized and have recovered at home.",2020-05-19 22:34:07,"Mike Parson","Republican",NA,NA
"712",46107,"Today, I announced the third round of counties moving from the red to yellow phase.
 
Beginning at 12:01 a.m. Friday, May 22nd the following 12 counties will join the other 37 yellow phase counties.
 
 Adams
 Beaver
 Carbon
 Columbia
 Cumberland
 Juniata
 Mifflin",2020-05-15 18:05:28,"Tom Wolf","Democratic",NA,NA
"713",89514,"Small and medium-sized manufacturers will receive up to $500,000 to retool or expand existing facilities in Ohio, construct new facilities, purchase equipment, or upgrade technology.",2020-07-16 18:30:39,"Mike DeWine","Republican",NA,NA
"714",77499,"We cannot let COVID-19 spread like it is right now in Washington.

So today, we’re mandating facial coverings statewide.",2020-06-23 23:16:36,"Jay Inslee","Democratic",NA,NA
"715",27876,"The five companies are Aetna, Humana, Molina Healthcare, UnitedHealthcare and WellCare. https://go.usa.gov/xw4A5",2020-05-29 20:36:29,"Andy Beshear","Democratic",NA,NA
"716",69149,"La comunidad latina es importante para Utah y reconocemos esta comunidad se ha visto afectada más que otras por COVID-19.",2020-08-27 17:32:42,"Gary Herbert","Republican",NA,NA
"717",98275,"Effective TODAY, all eateries and essential businesses operating as a retail space with a footprint greater than 50,000 square feet are required to have employees wear face-coverings.

My mask protects you, your mask protects me.

We're all in this together. Mask up.",2020-05-06 15:38:25,"Michelle Lujan Grisham","Democratic",NA,NA
"718",146760,"We will also continue investments to support students and educators statewide through our Opportunity Funding program. This program supports students living in poverty, and students who are still learning English. I can’t think of a more important investment in Delaware’s future.",2020-06-25 02:52:04,"John Carney","Democratic",NA,NA
"719",35418,"Today Montana topped over 1,000 cases of COVID-19 since the start of this virus. This is not a milestone to be celebrated, it’s one that showcases the virus hasn’t gone away.",2020-07-01 18:32:29,"Steve Bullock","Democratic",NA,NA
"720",89439,"Today, I’m announcing a travel advisory for all individuals coming into #Ohio from states reporting positive testing rates of 15% or higher for #COVID19 and recommend that those individuals self-quarantine for 14 days.",2020-07-22 18:20:16,"Mike DeWine","Republican",NA,NA
"721",103397,"LOOK: The map that we have been regularly turning to keeps showing slower rates of spread across the state.",2020-05-13 17:13:49,"Phil Murphy","Democratic",NA,NA
"722",72220,"The funding will enable IBE, a statewide nonprofit organization committed to the social and economic advancement of Indiana communities, to launch a targeted, statewide promotional campaign and develop community outreach programs",2020-06-17 16:12:05,"Eric Holcomb","Republican",NA,NA
"723",23488,"""The harms caused by rushing this year's census count are irreparable."" — Justice Sotomayor",2020-10-14 02:18:10,"Gavin Newsom","Democratic",NA,NA
"724",101465,"Vote-by-mail has been used extensively across the country – including in the five states that almost exclusively use vote-by-mail for every election.",2020-08-19 17:04:43,"Phil Murphy","Democratic",NA,NA
"725",131395,"Happy #LaborDay to all the hardworking men and women across our state. It is your dedication and service that continues to push Oklahoma towards becoming #TopTen in the nation.",2020-09-07 14:00:00,"Kevin Stitt","Republican",NA,NA
"726",69106,"Yesterday I met with our Unified Command leadership team to have a robust discussion on the tools at our disposal to reduce current spikes. Some critical indicators we monitor to determine restrictions include: percent positivity, case trends, and hospital utilization. #utpol",2020-09-22 18:44:43,"Gary Herbert","Republican",NA,NA
"727",86839,"Thank you 
@KState
 for your work to keep Kansans safe.",2020-08-06 20:46:00,"Laura Kelly","Democratic",NA,NA
"728",28884,"Last week, 
@NissanUSA
 brought the 2021 Rogue by the Capitol for a sneak peek.

The new Rogue is a testament to American craftsmanship. We are proud that it is made in Tennessee by a skilled workforce that produces more vehicles than any other assembly plant team in North America.",2020-09-22 18:24:46,"Bill Lee","Republican",NA,NA
"729",119232,"We’re learning more every day about this virus -- and have more tools to help prevent its spread today than we did 3 months ago -- which helps us prepare for this transition back to school. 6/8",2020-06-10 15:17:54,"Phil Scott","Republican",NA,NA
"730",154062,"This morning, Gov. Edwards will join Lt. Gen. J. Laura Richardson of 
@USArmyNorth
 and 
@MayorBroome
 in a sendoff ceremony for the Navy medical team that has been serving at Baton Rouge General for the past six weeks. #lagov #lalege 
: 10:30 am
: http://Facebook.com/LouisianaGov",2020-05-29 15:07:26,"John Bel Edwards","Democratic",NA,NA
"731",69033,"ICYMI: Today the state entered our 2-week “circuit breaker” in order to reduce the spread of COVID-19 cases as we transition into our new Transmission Index framework. Learn more at: https://coronavirus.utah.gov/utah-health-guidance-levels/…
 
#utpol #utcovid19",2020-10-15 21:00:01,"Gary Herbert","Republican",NA,NA
"732",176481,"Secretary Sanders brings eastern North Carolina common sense and a can-do attitude to tackling some of our state’s toughest issues. Her leadership has made North Carolina a more inclusive place, and you can always count on her to get the job done.",2020-07-26 17:00:57,"Roy Cooper","Democratic",NA,NA
"733",153824,"COVID-19 is more rampant in Louisiana now than it has ever been. We now have a statewide epidemic, it is no longer one or two regions driving case growth.

It's on all of us to do better and wear masks in public, practice social distancing and avoid congregating. #lagov #lalege",2020-07-08 23:30:00,"John Bel Edwards","Democratic",NA,NA
"734",190507,"Today's victory comes days after the Trump administration reversed health protections for transgender and non-binary people – reckless and heartless to take away protections from vulnerable people during a global pandemic.",2020-06-16 00:52:31,"Kate Brown","Democratic",NA,NA
"735",153347,"The new guidance allows nursing homes to conduct outdoor visitation with social distancing. Homes in parishes with no more than 10% test positivity and without any new onset of COVID cases in the last 14 days can allow indoor visitation. #lagov",2020-09-18 17:14:00,"John Bel Edwards","Democratic",NA,NA
"736",46168,"Voters can prepare for the June 2 primary election by:
 Checking their voter registration status at http://VotesPA.com/Status
 Registering or updating their registration at http://Register.VotesPA.com

The deadline to register to vote is only two weeks away: May 18 at 11:59 p.m.",2020-05-04 19:41:13,"Tom Wolf","Democratic",NA,NA
"737",29304,"Our friends at 
@YMCAMemphis
 and 
@MSouthFoodBank
 have joined forces to eliminate hunger during this pandemic. With the help of the Shelby Co. community, free meals are available for 
@SCSK12Unified
 students - 7 days a week at 60+ locations.

Learn more at http://bit.ly/3dUV9dR.",2020-05-18 19:42:53,"Bill Lee","Republican",NA,NA
"738",30697,"REMINDER: Grant applications for the Self Employed Livelihood Fund are due this Friday, July 17 by 4:00 PM. Click below to complete yours.",2020-07-13 19:59:38,"Chris Sununu","Republican",NA,NA
"739",166567,"3/ We will not be deterred from ensuring our most vulnerable residents get counted so that our communities have the resourses and representation they deserve.",2020-07-23 22:45:11,"Muriel Bowser","Democratic",NA,NA
"740",35498,"I’ve order flags lowered to half-staff through Sunday as we honor our neighbors nationwide who lost their lives to COVID-19. Our hearts go out especially to the 16 Montanans we have lost and to their families and friends.",2020-05-22 21:20:53,"Steve Bullock","Democratic",NA,NA
"741",115162,"It is important to remember that the more tests we do, the more positive cases there will be. But again, I want to emphasize that not all of these positive cases are hospitalized.

The vast majority of people have already recovered or are currently recovering at home.",2020-05-18 20:12:43,"Mike Parson","Republican",NA,NA
"742",13600,"NOW: I’m joining 
@AZDHS
 Director 
@DrCaraChrist
 and Arizona DEMA Director Major General McGuire to share the latest on #COVID19.",2020-06-17 22:02:24,"Doug Ducey","Republican",NA,NA
"743",153164,"Those affected by #HurricaneDelta in Acadia, Calcasieu, Cameron, Jefferson Davis and Vermilion parishes may begin registering for FEMA assistance today by registering online at http://DisasterAssistance.gov or by calling 1-800-621-FEMA (3362). #lagov #Delta",2020-10-17 14:42:00,"John Bel Edwards","Democratic",NA,NA
"744",89687,"If you missed Dr. Chris Peltier during Thursday's briefing as he discussed the health of students returning to school in the fall, you can watch below. 
 

#StaySafeOhio #InThisTogetherOhio",2020-07-03 15:02:00,"Mike DeWine","Republican",NA,NA
"745",90475,"Box it in 
 Rapid public health action can box in #COVID19 and reopen society. #InThisTogetherOhio #StaySafeOhio",2020-05-07 19:00:23,"Mike DeWine","Republican",NA,NA
"746",90322,"Urgent Health Advisory - Ohioans Protecting Ohioans: 

We are now moving from orders to strong recommendations. This is a new phase in our battle against #COVID19, and it is incumbent upon each of us to protect each other.",2020-05-19 18:24:12,"Mike DeWine","Republican",NA,NA
"747",103417,"• Mercer: 5,426
• Middlesex: 14,121
• Monmouth: 7,041
• Morris: 5,908
• Ocean: 7,633
• Passaic: 14,716
• Salem: 418
• Somerset: 4,115
• Sussex: 1,038
• Union: 14,203
• Warren: 1,061
• Under Investigation: 704",2020-05-12 17:53:29,"Phil Murphy","Democratic",NA,NA
"748",97665,"The sacrifices New Mexicans have made are keeping us all safe and allow us to move toward more permitted activities.

Our next target? Keeping our spread and infection rates low so that we can bring more students back into classrooms and help more businesses safely operate.",2020-09-18 17:31:03,"Michelle Lujan Grisham","Democratic",NA,NA
"749",159406,"Health care professionals did an incredible job caring for a surge in #COVID19MA patients earlier this year.

Reducing flu cases will help ensure our system is ready to meet any potential future uptick in cases, and support our continued efforts to reopen schools + the economy.",2020-09-17 18:10:49,"Charlie Baker","Republican",NA,NA
"750",139215,"Congratulations to Tim Porter on winning 
@SBAgov
’s prestigious National Small Business Person of the Year award.

Tim is a veteran and the CEO of a thriving business in San Antonio.

Thank you for helping keep Texas the best state in the nation.",2020-10-21 21:32:31,"Greg Abbott","Republican",NA,NA
"751",10097,"Grateful to have Dr. Joshua Wynne serving as North Dakota's chief health strategist during this challenging time in our state's history.",2020-10-21 22:19:05,"Doug Burgum","Republican",NA,NA
"752",45936,"Our measured phased reopening efforts are proving successful at keeping #COVID19 cases down.

Right now, the entire state is in the yellow or green phase. 

Here's what that means:",2020-06-15 14:02:45,"Tom Wolf","Democratic",NA,NA
"753",13906,"Help ensure all Arizona kids can continue to learn, engage and access resources. 
@azcommerce
 and 
@azedschools
 are collecting hotspots for students in need. Details on how to donate 
 https://azcommerce.com/broadband/mobile-hotspot-donation-drive… #AZTogether",2020-05-06 23:13:11,"Doug Ducey","Republican",NA,NA
"754",121460,"I stand here today as your ally- because long-standing systems don’t shift on their own. When it comes to the Census, my administration is dedicating more money per capita than any other state because it’s time for you to finally get the investment and representation you deserve.",2020-09-20 23:07:33,"J. B. Pritzker","Democratic",NA,NA
"755",101111,"Highlighting how Baby Bonds will help us build a fairer, more hopeful New Jersey. WATCH:",2020-09-09 17:01:52,"Phil Murphy","Democratic",NA,NA
"756",166327,"The first day of school is just around the corner, and we want to help answer your questions. Join 
@dcpublicschools
 and 
@DMEforDC
 for a telephone town hall!
 Wednesday, August 26
 5 pm
 844-881-1314

RSVP: http://bit.ly/CommunityCall826…

#ReopenStrong",2020-08-25 21:16:15,"Muriel Bowser","Democratic",NA,NA
"757",167026,"1/ The District’s reported data for Tuesday, May 26, 2020 includes 72 new positive coronavirus (COVID-19) cases, bringing the District’s overall positive case total to 8,406.

Learn more: http://bit.ly/dccoronavirusdata…",2020-05-27 14:16:29,"Muriel Bowser","Democratic",NA,NA
"758",159563,"The #CollaborativeWorkspace grants announced today by 
@MassEOHED
 and 
@MassDev
 will allow these co-working spaces to comply with mandatory workplace safety standards that are part of our #COVID19MA reopening plan.",2020-06-29 20:02:26,"Charlie Baker","Republican",NA,NA
"759",115033,"According to 
@MOHospitals
, Missouri has 618 hospitalized COVID-19 patients and only 81 hospitalized AND ventilated patients.

Missouri hospitals currently have 1,916 ventilators available, according to the same report.",2020-05-27 14:00:08,"Mike Parson","Republican",NA,NA
"760",88511,"Local health department officials said that they had more new cases reported during the past weekend than any other weekend and are reporting highest numbers of cases and hospitalizations than they have had at any point during the entire pandemic.",2020-10-22 18:26:16,"Mike DeWine","Republican",NA,NA
"761",128790,"Dr. Michael Levitt discusses how the COVID-19 virus has remained incredibly consistent in terms of impact.",2020-09-24 20:58:59,"Ron DeSantis","Republican",NA,NA
"762",88386,"The pathway to the moon has been and continues to be through Ohio.",2020-10-30 23:28:00,"Mike DeWine","Republican",NA,NA
"763",13892,"Starting tomorrow, retail businesses, cosmetologists and barbers that take necessary precautions to keep customers and employees safe and healthy can resume partial operations. 1/",2020-05-07 20:50:03,"Doug Ducey","Republican",NA,NA
"764",190473,"Today marks 7 years since the Voting Rights Act was gutted, leading to voter suppression in communities of color nationwide. The House passed a law nearly 200 days ago to #RestoretheVRA; now the Senate MUST act. Voting rights shouldn’t be partisan.",2020-06-25 17:31:59,"Kate Brown","Democratic",NA,NA
"765",23607,"Register.

Then tell a friend to register.

Then tell another friend to register.

Then tell another friend to register.

Then tell another friend to register.

Then tell another friend to register.

Then tell another friend to register.

Then tell another friend to register.",2020-09-08 22:19:26,"Gavin Newsom","Democratic",NA,NA
"766",103059,"Sadly, we’ve lost another 66 members of our New Jersey family to #COVID19 related complications, bringing our statewide total to 11,401.

We are one state and one people. We mourn with the families who have lost a loved one.",2020-05-28 17:12:54,"Phil Murphy","Democratic",NA,NA
"767",146724,"Know your status by getting tested – especially if you have spent time in our beach communities. 

Visit http://de.gov/gettested to find a local testing site.",2020-06-30 22:20:18,"John Carney","Democratic",NA,NA
"768",13030,"Rebecca’s experience and commitment to the court community will allow her to excel immediately in Pinal County. I am delighted to appoint Rebecca Padilla as the Pinal County Clerk of the Superior Court!",2020-09-02 18:33:10,"Doug Ducey","Republican",NA,NA
"769",27664,"Good morning!  We will get through today and beat this virus together. ^AB #TogetherKy",2020-07-13 11:01:24,"Andy Beshear","Democratic",NA,NA
"770",63415,"Betts has served as deputy director at DHS since Oct. 2017, assisting the director and managing and overseeing operations.",2020-08-04 01:51:54,"David Ige","Democratic",NA,NA
"771",45417,"We’ve seen >1,000 cases a day for the past ten days in Pennsylvania. It's the start of a fall resurgence of COVID-19.

We’re doing our part to prepare — but Pennsylvanians have an important role to play, too.

Wear a mask, social distance, and download the COVID Alert PA app.",2020-10-15 19:01:23,"Tom Wolf","Democratic",NA,NA
"772",129096,"I was proud to sign HB 1091, which increases fines for sanitary sewer overflows by 100% and all other environmental fines by 50% across the board. These penalties will serve as a deterrent against bad actors. Great work by 
@VoteRandyFine
 & 
@JoeGruters
.",2020-07-01 17:10:42,"Ron DeSantis","Republican",NA,NA
"773",129040,"Enjoyed stopping by 
@my1blood
 in Orlando today. These folks are working very hard to help ensure #COVID19 positive patients have access to convalescent plasma therapy, one of the most effective treatments currently available for the virus. Learn more - http://oneblood.org",2020-07-20 20:47:50,"Ron DeSantis","Republican",NA,NA
"774",88889,"Today’s regular briefing is now live at http://ohiochannel.org. 
@FranDeWine
 is with me today.",2020-09-10 18:03:29,"Mike DeWine","Republican",NA,NA
"775",30306,"NH remains in a good position, but that doesn't mean we can let our guard down now. We must each remain vigilant, wear our masks, continue social distancing, & practice good hand hygiene. If we stick to it, we’ll keep setting the gold standard for the rest of the country. (4/4)",2020-10-29 19:15:10,"Chris Sununu","Republican",NA,NA
"776",13097,"Please take time today to respond to the 2020 Census if you haven’t done so already. It’s safe, easy and important… and it’s our civic responsibility! 

More information: http://AZCensus2020.gov 
@AZCensus2020
 #AZCounts",2020-08-25 22:17:18,"Doug Ducey","Republican",NA,NA
"777",101743,"Beautiful day for a run on the Jersey Shore with 
@FirstLadyNJ
! #MaskUpNJ",2020-08-02 22:20:54,"Phil Murphy","Democratic",NA,NA
"778",122117,"This morning, 
@ReadyIllinois
's Alicia Tate-Nadeau, 
@IL_Natl_Guard
's Richard Neely and I visited Meredosia to see the great work of the Guard & the emergency managers in the area. 

We're glad to see our Illinois River communities safe after the storms of this last weekend.",2020-05-27 20:00:47,"J. B. Pritzker","Democratic",NA,NA
"779",69350,"Utah's K-12 schools will remain closed through the end of the school year. We are grateful to teachers, parents, and students for the extra effort they continue to put into learning from home.",2020-05-14 17:28:49,"Gary Herbert","Republican",NA,NA
"780",190024,"Today is the last day to complete your 2020 Census! For months, you've heard me talk about its impact: a possible 6th Congressional seat & funding for wildfire response, schools, roads & healthcare. Please make sure you, and everyone in your network, have completed the Census!",2020-10-15 15:57:48,"Kate Brown","Democratic",NA,NA
"781",27648,"Seventy-three percent of people support wearing a facial covering. It crosses all demographics. It crosses all political parties. This is what the American people and the people of Kentucky want to see from their neighbors. #TogetherKy #WhyIWearAMask",2020-07-15 13:28:43,"Andy Beshear","Democratic",NA,NA
"782",97837,"Business Loan Guarantees via 
@NMecondev
:

Over $10 million available for local small businesses in partnership with community banks.

For more info go to http://gonm.biz",2020-08-04 17:45:22,"Michelle Lujan Grisham","Democratic",NA,NA
"783",30426,"THREAD: As the weather chills, we are improving our restaurants guidance with revisions that have the buy-in of officials at Public Health and restaurant owners. Effective October 1, we will ease the 6 foot distancing rule for tables, so long as protective barriers are in place.",2020-09-24 19:22:37,"Chris Sununu","Republican",NA,NA
"784",89491,"Youngstown: Free #COVID19 pop-up testing now until 6 pm. 

#InThisTogetherOhio #StaySafeOhio 
#MasksOnOhio",2020-07-17 12:14:31,"Mike DeWine","Republican",NA,NA
"785",135417,"On this day 19 years ago, in the aftermath of one of the worst attacks in our nation’s history, Americans banded together & proved that love is stronger than hate. This tragedy will always serve as a reminder of the strength, resilience, & compassion of Americans. #NeverForget",2020-09-11 13:46:12,"Gretchen Whitmer","Democratic",NA,NA
"786",100826,"#COVID19 UPDATE: New Jersey has  663 new positive cases, pushing our cumulative total to 205,889.
 
Sadly, we are reporting five new confirmed COVID-19 deaths for a total of 14,340 lives lost.
 
Learn more: http://covid19.nj.gov",2020-10-01 18:09:16,"Phil Murphy","Democratic",NA,NA
"787",166123,"For #NationalVoterRegistrationDay, we visited a 
@DYRSDC
 Achievement Center that transformed into a voter registration site! Youth were able to register to vote in their first-ever election.

To find out more visit: http://DYRS.dc.gov",2020-09-22 21:30:49,"Muriel Bowser","Democratic",NA,NA
"788",89154,"I am challenging our 
@OHDeptofHealth
 and the 
@OhioEPA
 to do more to address the lead paint problem in Ohio.  It's terrible that in 2020 we still have children poisoned by led paint.",2020-08-13 18:41:46,"Mike DeWine","Republican",NA,NA
"789",101134,"Join me live today at 1:00 PM for our briefing on #COVID19 in New Jersey.
 
YouTube: https://youtube.com/njgovernorsoffice…
Twitter: https://twitter.com/GovMurphy
Facebook: https://facebook.com/governorphilmurphy…",2020-09-08 12:51:30,"Phil Murphy","Democratic",NA,NA
"790",144436,"Great debate tonight  
@VP
 Mike Pence.  Keep America and South Carolina Safe, Strong and Great with 
@realDonaldTrump
",2020-10-08 03:14:03,"Henry McMaster","Republican",NA,NA
"791",115205,"As we work through the reopening and recovery process, I want to remind ALL Missourians to continue making safe, smart, and responsible choices and maintaining social distance.",2020-05-14 15:18:28,"Mike Parson","Republican",NA,NA
"792",102710,"We’ve lost an additional 70 New Jerseyans to #COVID19, bringing our total of loss of life to 12,443.
• Atlantic: 171
• Bergen: 1,646
• Burlington: 349
• Camden: 400
• Cape May: 55
• Cumberland: 102
• Essex: 1,723
• Gloucester: 155
• Hudson: 1,242
• Hunterdon: 65",2020-06-11 17:42:33,"Phil Murphy","Democratic",NA,NA
"793",13714,"In Arizona, we will always respect the 1st Amendment rights of citizens to peacefully assemble and make their voices heard. We will not, however, tolerate rioting, looting, violence, destruction of property or any behavior that endangers the safety or rights of others. 2/",2020-05-30 17:52:51,"Doug Ducey","Republican",NA,NA
"794",27479,"It's important we reopen workplaces responsibly, and still use remote work options. The 
@KyChamber
 is offering guidance for returning to work safely. Visit http://kychamber.com/news/restartkentucky… or http://HealthyatWork.Ky.Gov for more.",2020-08-12 18:01:32,"Andy Beshear","Democratic",NA,NA
"795",98030,"Today's #COVID19 update:

- 94 new COVID-19 cases, totaling 10,153 cases statewide

- Four additional COVID-19 deaths, bringing the total to 456 deaths statewide

- 157 individuals currently hospitalized with COVID-19 statewide

More info here: https://bit.ly/2Yd6aC6",2020-06-18 22:50:11,"Michelle Lujan Grisham","Democratic",NA,NA
"796",89059,"Heads up to residents in Mansfield and Middletown: The 
@OHNationalGuard
 will be in your communities tomorrow offering free #COVID19 testing. 

Learn more about our pop-up testing initiative at http://bit.ly/PopUpTesting

#MasksOnOhio #InThisTogetherOhio",2020-08-22 00:30:00,"Mike DeWine","Republican",NA,NA
"797",100696,"Join me tomorrow at 9:30 AM on Facebook Live as we make an announcement on our efforts to build a stronger, fairer, more inclusive New Jersey economy.

http://facebook.com/governorphilmurphy…",2020-10-14 21:52:01,"Phil Murphy","Democratic",NA,NA
"798",190197,"Unfortunately, COVID-19 doesn't take holidays off. Here are simple steps you can take to socialize while reducing your risk of spreading the virus.",2020-09-07 23:11:59,"Kate Brown","Democratic",NA,NA
"799",90608,".
@LtGovHusted
: I do want to say that, personally, I don't enjoy wearing a mask. I know most of you don't enjoy it. But I""m going to wear a mask. Not b/c of the order. But b/c there are a lot of people in my life who are vulnerable.",2020-05-01 18:43:20,"Mike DeWine","Republican",NA,NA
"800",86834,"The deadline for completing the #2020Census is approaching quickly - and it is critical that every Kansan responds. Census participation determines the amount of representation our state has in Congress as well as funding for essential services.",2020-08-10 17:32:55,"Laura Kelly","Democratic",NA,NA
"801",27216,"Pamela Harris dedicated herself to helping our children. This is a heartbreaking loss. Lift her family, students & the entire Fort Knox community in prayer. Wear your mask knowing it could help prevent the loss of those like Pamela, gone far too soon.",2020-09-18 15:00:18,"Andy Beshear","Democratic",NA,NA
"802",23519,"""I am not here in spite of the struggle; I am here because of the struggle.""

Moving words by Justice Martin Jenkins.

Today, I was honored to nominate him to California’s highest court. He will be the first openly gay person to serve.",2020-10-06 02:07:16,"Gavin Newsom","Democratic",NA,NA
"803",159462,"Today we announced the addition of new communities to our Stop the Spread initiative, which provides free asymptomatic testing in targeted communities across MA.

In total, 20 communities are part of this program, which runs through September 12.
MORE: http://mass.gov/stopthespread",2020-08-18 21:58:43,"Charlie Baker","Republican",NA,NA
"804",176949,"Testing goes hand in hand with tracing. When someone comes up positive, our enhanced tracing workforce will find known contacts so those people can be tested. And if they have COVID-19, they should isolate. If they don’t, they still need to be on the lookout for any symptoms.",2020-05-12 18:03:56,"Roy Cooper","Democratic",NA,NA
